country,product,quantity,price
GH,product-5087,693,48.06
KE,product-5088,521,11.73
NG,product-5089,89,1.07
GH,product-5090,162,64.94
GH,product-5091,791,67.72
NG,product-5092,973,59.69
NG,product-5093,126,54.10
GH,product-5094,503,72.40
GH,product-5095,611,40.87
NG,product-5096,754,89.05
KE,product-5097,721,19.85
MA,product-5098,947,98.93
GH,product-5099,536,61.92
KE,product-5100,972,95.94
GH,product-5101,531,81.44
MA,product-5102,940,17.88
MA,product-5103,896,25.38
MA,product-5104,663,4.88
ZA,product-5105,431,50.83
MA,product-5106,58,51.83
NG,product-5107,7,95.61
MA,product-5108,887,36.44
ZA,product-5109,392,98.37
ZA,product-5110,776,15.71
ZA,product-5111,446,15.17
GH,product-5112,907,12.56
GH,product-5113,327,82.86
GH,product-5114,132,0.69
GH,product-5115,652,95.27
ZA,product-5116,243,2.12
NG,product-5117,602,64.34
NG,product-5118,661,88.14
ZA,product-5119,529,91.20
NG,product-5120,407,7.72
ZA,product-5121,799,26.04
KE,product-5122,512,47.78
KE,product-5123,934,1.92
NG,product-5124,678,45.22
MA,product-5125,938,96.86
NG,product-5126,749,77.13
ZA,product-5127,402,53.29
NG,product-5128,404,58.89
KE,product-5129,925,9.29
KE,product-5130,498,91.62
GH,product-5131,781,61.45
KE,product-5132,583,66.26
ZA,product-5133,347,90.04
KE,product-5134,619,85.35
GH,product-5135,356,48.41
KE,product-5136,334,45.07
GH,product-5137,128,25.94
NG,product-5138,579,86.29
MA,product-5139,790,18.71
ZA,product-5140,104,89.72
NG,product-5141,36,89.92
MA,product-5142,728,80.53
ZA,product-5143,27,14.54
KE,product-5144,146,4.12
GH,product-5145,70,41.16
ZA,product-5146,665,94.50
KE,product-5147,393,28.50
ZA,product-5148,793,67.21
KE,product-5149,103,52.83
ZA,product-5150,412,72.15
NG,product-5151,449,3.31
ZA,product-5152,562,16.95
NG,product-5153,88,73.69
MA,product-5154,395,76.35
NG,product-5155,609,99.68
GH,product-5156,132,77.30
ZA,product-5157,669,80.78
KE,product-5158,845,63.43
GH,product-5159,757,30.86
ZA,product-5160,344,35.38
GH,product-5161,659,67.66
GH,product-5162,961,74.54
GH,product-5163,463,33.75
KE,product-5164,241,73.86
NG,product-5165,714,46.52
ZA,product-5166,605,8.93
NG,product-5167,153,29.21
MA,product-5168,863,61.50
ZA,product-5169,351,99.21
KE,product-5170,227,93.49
KE,product-5171,566,18.28
NG,product-5172,975,29.47
KE,product-5173,650,19.88
GH,product-5174,481,42.42
ZA,product-5175,559,84.03
NG,product-5176,510,54.44
ZA,product-5177,263,64.93
GH,product-5178,951,83.21
GH,product-5179,497,22.20
NG,product-5180,110,8.27
GH,product-5181,453,39.07
ZA,product-5182,978,49.18
GH,product-5183,844,11.57
KE,product-5184,699,39.50
MA,product-5185,872,13.07
MA,product-5186,522,13.27
GH,product-5187,159,53.28
ZA,product-5188,406,57.19
ZA,product-5189,859,63.09
MA,product-5190,425,96.54
ZA,product-5191,267,21.26
ZA,product-5192,281,6.55
KE,product-5193,192,66.36
ZA,product-5194,576,90.42
NG,product-5195,115,20.46
MA,product-5196,37,33.78
MA,product-5197,58,55.89
GH,product-5198,533,38.27
ZA,product-5199,542,85.46
MA,product-5200,0,87.14
GH,product-5201,56,44.73
NG,product-5202,827,56.67
KE,product-5203,434,83.82
GH,product-5204,602,71.65
GH,product-5205,431,20.86
GH,product-5206,889,99.94
NG,product-5207,682,0.25
GH,product-5208,842,81.20
KE,product-5209,67,83.60
GH,product-5210,25,22.71
GH,product-5211,386,21.06
MA,product-5212,228,57.31
KE,product-5213,945,41.76
GH,product-5214,252,82.14
GH,product-5215,559,49.55
KE,product-5216,167,46.31
KE,product-5217,448,48.17
GH,product-5218,752,54.90
ZA,product-5219,819,66.95
NG,product-5220,288,70.66
GH,product-5221,233,83.70
MA,product-5222,992,58.26
MA,product-5223,338,90.81
GH,product-5224,50,82.91
KE,product-5225,45,52.59
MA,product-5226,401,94.26
NG,product-5227,329,76.18
ZA,product-5228,147,96.95
ZA,product-5229,31,55.33
GH,product-5230,458,39.43
NG,product-5231,879,7.64
MA,product-5232,54,65.00
KE,product-5233,927,42.87
MA,product-5234,534,96.43
ZA,product-5235,274,95.88
KE,product-5236,759,4.28
KE,product-5237,427,75.45
ZA,product-5238,818,60.69
MA,product-5239,52,67.69
GH,product-5240,273,42.21
NG,product-5241,871,15.23
MA,product-5242,749,26.26
ZA,product-5243,437,37.79
KE,product-5244,857,39.58
NG,product-5245,853,7.71
KE,product-5246,424,4.42
MA,product-5247,203,61.09
MA,product-5248,418,70.97
GH,product-5249,612,24.66
KE,product-5250,826,61.61
GH,product-5251,264,51.90
ZA,product-5252,714,85.01
NG,product-5253,509,96.00
ZA,product-5254,380,50.21
MA,product-5255,616,17.52
GH,product-5256,447,61.33
ZA,product-5257,813,82.19
NG,product-5258,214,50.97
KE,product-5259,129,75.25
NG,product-5260,258,39.27
KE,product-5261,205,66.62
ZA,product-5262,598,66.83
NG,product-5263,751,25.85
MA,product-5264,783,43.72
MA,product-5265,311,51.39
GH,product-5266,333,29.65
ZA,product-5267,75,15.08
ZA,product-5268,178,66.31
NG,product-5269,178,17.53
ZA,product-5270,704,23.02
NG,product-5271,224,93.40
NG,product-5272,984,83.80
ZA,product-5273,135,2.09
KE,product-5274,510,86.68
ZA,product-5275,905,25.15
NG,product-5276,894,44.57
KE,product-5277,959,52.27
MA,product-5278,363,19.03
KE,product-5279,969,86.15
KE,product-5280,677,67.73
MA,product-5281,972,94.42
GH,product-5282,987,30.18
MA,product-5283,934,82.42
KE,product-5284,120,64.20
MA,product-5285,592,3.20
GH,product-5286,699,77.38
KE,product-5287,150,52.44
NG,product-5288,432,40.03
ZA,product-5289,742,96.16
ZA,product-5290,416,72.59
MA,product-5291,620,81.65
KE,product-5292,597,36.90
MA,product-5293,779,92.07
GH,product-5294,909,96.66
GH,product-5295,619,98.03
KE,product-5296,586,85.21
ZA,product-5297,517,78.24
KE,product-5298,798,57.93
GH,product-5299,1,16.49
KE,product-5300,111,2.33
ZA,product-5301,748,38.40
ZA,product-5302,147,99.02
GH,product-5303,672,14.00
GH,product-5304,786,13.65
GH,product-5305,958,24.91
NG,product-5306,337,85.30
KE,product-5307,497,10.25
ZA,product-5308,163,82.59
GH,product-5309,35,66.77
KE,product-5310,986,1.42
MA,product-5311,724,87.50
MA,product-5312,958,98.71
GH,product-5313,181,73.36
MA,product-5314,873,23.00
NG,product-5315,557,1.58
GH,product-5316,232,29.72
NG,product-5317,726,9.39
ZA,product-5318,253,58.26
GH,product-5319,176,36.25
GH,product-5320,337,56.11
MA,product-5321,412,87.48
NG,product-5322,704,16.12
MA,product-5323,687,49.29
KE,product-5324,26,56.32
ZA,product-5325,65,81.43
GH,product-5326,499,26.80
NG,product-5327,551,74.86
MA,product-5328,737,83.25
GH,product-5329,254,30.67
GH,product-5330,699,57.46
ZA,product-5331,922,36.31
KE,product-5332,506,54.54
NG,product-5333,617,66.63
NG,product-5334,894,85.42
GH,product-5335,356,56.20
GH,product-5336,69,24.21
MA,product-5337,141,14.59
GH,product-5338,781,17.28
MA,product-5339,767,80.64
GH,product-5340,676,94.42
MA,product-5341,108,90.19
ZA,product-5342,668,72.77
MA,product-5343,774,74.91
GH,product-5344,627,22.81
KE,product-5345,513,55.59
NG,product-5346,865,61.15
ZA,product-5347,42,36.33
NG,product-5348,522,40.58
GH,product-5349,659,96.97
NG,product-5350,71,69.29
NG,product-5351,575,41.27
KE,product-5352,589,97.50
ZA,product-5353,164,8.63
NG,product-5354,789,93.26
KE,product-5355,447,82.80
NG,product-5356,931,98.04
MA,product-5357,405,24.09
KE,product-5358,606,12.22
KE,product-5359,763,4.91
ZA,product-5360,989,40.39
NG,product-5361,92,40.28
KE,product-5362,647,25.97
MA,product-5363,960,53.13
ZA,product-5364,356,63.11
KE,product-5365,279,13.48
MA,product-5366,838,61.72
GH,product-5367,984,93.06
NG,product-5368,315,24.84
GH,product-5369,788,20.22
NG,product-5370,782,66.32
NG,product-5371,919,3.65
MA,product-5372,939,94.79
NG,product-5373,74,69.47
NG,product-5374,75,45.10
ZA,product-5375,163,90.50
GH,product-5376,652,30.48
KE,product-5377,882,26.36
ZA,product-5378,333,51.77
GH,product-5379,357,86.98
KE,product-5380,130,48.90
NG,product-5381,667,81.30
NG,product-5382,30,64.37
GH,product-5383,204,30.35
KE,product-5384,973,1.46
ZA,product-5385,121,34.74
KE,product-5386,951,97.13
KE,product-5387,784,23.11
ZA,product-5388,402,9.26
NG,product-5389,814,75.16
ZA,product-5390,292,30.80
KE,product-5391,427,50.52
GH,product-5392,245,49.46
KE,product-5393,980,82.30
MA,product-5394,282,40.45
KE,product-5395,240,61.87
MA,product-5396,33,57.17
KE,product-5397,981,6.69
ZA,product-5398,865,1.98
ZA,product-5399,106,92.71
GH,product-5400,629,82.84
ZA,product-5401,568,44.70
GH,product-5402,817,67.92
ZA,product-5403,344,36.45
GH,product-5404,430,35.21
GH,product-5405,901,53.66
MA,product-5406,500,51.36
MA,product-5407,105,33.38
NG,product-5408,823,15.64
ZA,product-5409,17,51.42
KE,product-5410,483,69.56
ZA,product-5411,861,87.33
GH,product-5412,546,68.00
MA,product-5413,314,64.66
MA,product-5414,228,31.86
MA,product-5415,138,46.96
MA,product-5416,518,75.09
GH,product-5417,499,84.42
KE,product-5418,882,40.88
NG,product-5419,907,36.86
KE,product-5420,346,43.05
MA,product-5421,607,96.29
KE,product-5422,25,19.66
GH,product-5423,595,66.06
NG,product-5424,607,25.47
NG,product-5425,508,54.10
GH,product-5426,876,41.42
NG,product-5427,739,24.03
KE,product-5428,220,37.37
KE,product-5429,125,3.37
MA,product-5430,601,5.39
GH,product-5431,127,60.71
MA,product-5432,317,87.43
MA,product-5433,68,46.84
MA,product-5434,715,10.72
MA,product-5435,28,91.52
GH,product-5436,995,32.39
KE,product-5437,922,29.47
MA,product-5438,3,18.70
MA,product-5439,793,17.34
NG,product-5440,292,78.36
NG,product-5441,621,22.03
MA,product-5442,831,21.70
MA,product-5443,187,77.43
GH,product-5444,472,97.96
GH,product-5445,209,36.44
NG,product-5446,792,16.94
ZA,product-5447,599,33.93
MA,product-5448,592,25.44
NG,product-5449,835,63.67
ZA,product-5450,897,28.40
GH,product-5451,222,99.87
GH,product-5452,222,99.37
GH,product-5453,377,23.60
NG,product-5454,758,79.99
NG,product-5455,416,20.92
GH,product-5456,946,1.66
KE,product-5457,526,79.10
NG,product-5458,950,71.16
ZA,product-5459,333,83.68
GH,product-5460,224,47.46
NG,product-5461,734,18.58
NG,product-5462,513,11.36
MA,product-5463,836,60.19
KE,product-5464,4,35.96
NG,product-5465,199,80.85
NG,product-5466,815,72.66
KE,product-5467,460,53.86
GH,product-5468,605,86.71
ZA,product-5469,525,57.78
ZA,product-5470,741,36.13
MA,product-5471,84,11.26
GH,product-5472,366,47.78
GH,product-5473,972,16.00
GH,product-5474,55,34.36
KE,product-5475,671,1.96
NG,product-5476,361,12.71
MA,product-5477,403,69.86
ZA,product-5478,11,50.51
NG,product-5479,551,83.50
MA,product-5480,774,94.35
KE,product-5481,506,62.62
ZA,product-5482,50,99.51
GH,product-5483,46,12.20
MA,product-5484,583,98.82
ZA,product-5485,616,0.67
ZA,product-5486,289,66.45
GH,product-5487,775,43.29
NG,product-5488,181,21.26
KE,product-5489,64,49.38
MA,product-5490,322,41.99
GH,product-5491,149,86.70
ZA,product-5492,102,58.67
KE,product-5493,307,72.70
KE,product-5494,590,74.06
MA,product-5495,400,98.42
ZA,product-5496,418,44.35
ZA,product-5497,705,4.96
KE,product-5498,599,22.89
ZA,product-5499,599,8.59
MA,product-5500,707,80.00
KE,product-5501,712,98.71
GH,product-5502,517,35.48
MA,product-5503,632,51.49
NG,product-5504,625,7.78
NG,product-5505,668,47.33
KE,product-5506,9,38.53
KE,product-5507,765,33.36
ZA,product-5508,74,57.85
MA,product-5509,63,2.45
NG,product-5510,359,37.47
KE,product-5511,35,90.23
MA,product-5512,702,1.35
NG,product-5513,676,83.79
KE,product-5514,284,47.07
GH,product-5515,229,38.48
GH,product-5516,13,11.91
NG,product-5517,388,67.02
KE,product-5518,612,43.96
NG,product-5519,165,47.66
ZA,product-5520,631,37.16
NG,product-5521,48,73.47
ZA,product-5522,817,56.10
MA,product-5523,187,83.72
KE,product-5524,267,43.09
GH,product-5525,943,17.64
ZA,product-5526,619,1.79
KE,product-5527,222,55.39
KE,product-5528,853,23.39
NG,product-5529,14,90.11
ZA,product-5530,109,93.98
MA,product-5531,244,42.30
NG,product-5532,451,52.74
ZA,product-5533,840,89.81
KE,product-5534,994,63.47
MA,product-5535,483,93.41
GH,product-5536,201,59.36
GH,product-5537,332,64.28
KE,product-5538,990,83.93
MA,product-5539,657,15.40
NG,product-5540,336,17.70
KE,product-5541,342,33.74
KE,product-5542,172,13.87
GH,product-5543,974,68.98
KE,product-5544,828,96.37
MA,product-5545,549,61.14
GH,product-5546,894,77.61
MA,product-5547,90,35.15
ZA,product-5548,29,81.45
NG,product-5549,715,35.55
MA,product-5550,316,30.79
GH,product-5551,903,28.99
ZA,product-5552,972,29.94
ZA,product-5553,19,62.85
KE,product-5554,260,89.31
KE,product-5555,224,76.01
NG,product-5556,115,4.41
KE,product-5557,716,90.93
ZA,product-5558,932,26.45
NG,product-5559,287,24.14
NG,product-5560,426,13.82
KE,product-5561,410,85.24
MA,product-5562,18,51.55
KE,product-5563,649,2.90
GH,product-5564,979,77.91
KE,product-5565,76,1.99
ZA,product-5566,505,95.03
NG,product-5567,539,1.98
KE,product-5568,331,0.72
NG,product-5569,504,43.79
KE,product-5570,514,98.97
ZA,product-5571,189,73.23
MA,product-5572,222,54.36
GH,product-5573,510,26.24
MA,product-5574,197,5.20
MA,product-5575,914,24.82
GH,product-5576,976,0.98
ZA,product-5577,36,35.57
KE,product-5578,40,53.19
NG,product-5579,35,69.52
ZA,product-5580,140,99.66
ZA,product-5581,838,81.61
KE,product-5582,457,83.09
GH,product-5583,531,31.51
MA,product-5584,329,0.82
NG,product-5585,671,64.78
MA,product-5586,190,72.97
KE,product-5587,952,73.19
MA,product-5588,946,17.78
GH,product-5589,507,28.95
ZA,product-5590,596,9.44
NG,product-5591,934,68.47
NG,product-5592,832,9.41
KE,product-5593,930,23.81
ZA,product-5594,818,34.69
MA,product-5595,881,90.75
ZA,product-5596,72,32.95
GH,product-5597,542,45.79
ZA,product-5598,642,8.55
NG,product-5599,540,72.37
KE,product-5600,888,39.71
MA,product-5601,43,6.60
NG,product-5602,578,98.43
KE,product-5603,537,74.97
KE,product-5604,508,27.84
GH,product-5605,780,29.39
KE,product-5606,987,38.65
NG,product-5607,955,23.36
MA,product-5608,726,59.08
KE,product-5609,204,0.46
GH,product-5610,623,73.09
KE,product-5611,448,11.64
ZA,product-5612,575,87.64
MA,product-5613,348,84.44
NG,product-5614,125,65.39
MA,product-5615,198,40.80
NG,product-5616,896,36.46
GH,product-5617,518,28.00
NG,product-5618,3,30.36
ZA,product-5619,962,3.76
KE,product-5620,927,39.50
GH,product-5621,605,0.26
KE,product-5622,569,10.79
NG,product-5623,807,11.81
GH,product-5624,115,99.77
GH,product-5625,980,67.47
ZA,product-5626,802,12.25
ZA,product-5627,744,39.75
KE,product-5628,523,93.88
KE,product-5629,554,15.17
KE,product-5630,456,50.33
ZA,product-5631,257,96.40
NG,product-5632,548,82.43
MA,product-5633,950,24.14
KE,product-5634,20,99.73
GH,product-5635,771,19.29
KE,product-5636,83,91.55
ZA,product-5637,392,39.64
MA,product-5638,679,23.62
GH,product-5639,166,78.35
ZA,product-5640,378,60.84
GH,product-5641,832,51.55
MA,product-5642,529,74.42
KE,product-5643,526,24.98
KE,product-5644,483,8.98
ZA,product-5645,265,55.17
NG,product-5646,524,35.91
NG,product-5647,917,93.21
KE,product-5648,150,78.96
NG,product-5649,431,7.82
KE,product-5650,260,13.55
NG,product-5651,729,62.08
NG,product-5652,16,32.23
NG,product-5653,229,49.38
ZA,product-5654,785,58.95
NG,product-5655,21,62.98
NG,product-5656,125,14.29
MA,product-5657,33,17.79
MA,product-5658,121,53.28
MA,product-5659,985,18.82
KE,product-5660,577,58.80
NG,product-5661,363,15.19
NG,product-5662,633,72.56
NG,product-5663,297,10.54
MA,product-5664,418,31.77
ZA,product-5665,908,49.81
NG,product-5666,574,4.06
ZA,product-5667,366,15.06
MA,product-5668,822,79.36
MA,product-5669,163,45.37
ZA,product-5670,956,89.15
MA,product-5671,12,88.57
NG,product-5672,495,97.17
KE,product-5673,928,49.21
GH,product-5674,134,94.79
KE,product-5675,754,37.04
MA,product-5676,9,94.61
GH,product-5677,104,61.51
GH,product-5678,205,60.14
GH,product-5679,308,10.16
GH,product-5680,294,32.69
KE,product-5681,163,69.79
ZA,product-5682,496,75.19
GH,product-5683,46,75.61
ZA,product-5684,259,54.65
NG,product-5685,83,21.99
GH,product-5686,893,61.37
KE,product-5687,261,95.13
MA,product-5688,954,69.21
MA,product-5689,829,16.08
ZA,product-5690,12,20.58
GH,product-5691,769,89.43
ZA,product-5692,734,59.49
NG,product-5693,30,39.08
NG,product-5694,737,60.82
KE,product-5695,282,29.10
KE,product-5696,250,59.91
NG,product-5697,734,50.32
ZA,product-5698,87,49.07
ZA,product-5699,34,57.47
KE,product-5700,80,8.28
NG,product-5701,915,76.74
GH,product-5702,728,33.51
ZA,product-5703,907,30.92
KE,product-5704,363,90.44
MA,product-5705,521,72.69
ZA,product-5706,226,61.96
ZA,product-5707,829,55.69
KE,product-5708,441,47.40
KE,product-5709,525,77.73
NG,product-5710,661,39.46
MA,product-5711,218,58.79
KE,product-5712,301,64.39
ZA,product-5713,825,48.14
GH,product-5714,156,72.08
ZA,product-5715,190,40.90
NG,product-5716,46,53.48
MA,product-5717,580,66.76
NG,product-5718,646,17.28
NG,product-5719,976,74.79
MA,product-5720,266,39.11
KE,product-5721,814,67.94
KE,product-5722,945,18.10
KE,product-5723,932,85.50
MA,product-5724,310,40.98
GH,product-5725,793,41.41
GH,product-5726,199,64.08
MA,product-5727,259,54.70
GH,product-5728,584,99.34
NG,product-5729,187,10.33
NG,product-5730,427,96.41
NG,product-5731,288,46.70
GH,product-5732,316,42.15
NG,product-5733,755,74.73
GH,product-5734,709,98.55
MA,product-5735,535,38.15
MA,product-5736,843,21.87
GH,product-5737,407,25.25
MA,product-5738,123,58.98
ZA,product-5739,385,16.98
ZA,product-5740,450,91.93
MA,product-5741,570,15.33
KE,product-5742,210,47.91
MA,product-5743,41,16.81
KE,product-5744,48,43.14
KE,product-5745,702,94.58
MA,product-5746,871,94.49
NG,product-5747,633,51.18
KE,product-5748,915,74.81
GH,product-5749,474,45.51
MA,product-5750,538,19.51
NG,product-5751,149,82.39
KE,product-5752,455,82.04
KE,product-5753,653,54.22
MA,product-5754,672,50.93
NG,product-5755,465,94.46
ZA,product-5756,706,88.27
MA,product-5757,252,28.51
GH,product-5758,872,79.99
ZA,product-5759,924,52.38
NG,product-5760,439,85.31
NG,product-5761,45,89.87
GH,product-5762,439,32.80
MA,product-5763,83,66.90
ZA,product-5764,973,44.85
MA,product-5765,111,17.08
MA,product-5766,647,48.31
GH,product-5767,954,33.29
KE,product-5768,953,40.36
GH,product-5769,198,86.65
MA,product-5770,49,69.30
KE,product-5771,237,96.49
NG,product-5772,597,13.11
MA,product-5773,448,92.44
GH,product-5774,666,64.30
NG,product-5775,462,23.22
ZA,product-5776,482,10.99
KE,product-5777,161,18.35
MA,product-5778,646,42.18
KE,product-5779,688,56.12
GH,product-5780,532,33.72
GH,product-5781,803,61.43
ZA,product-5782,902,7.68
KE,product-5783,383,72.96
ZA,product-5784,349,62.70
GH,product-5785,510,97.17
MA,product-5786,158,52.53
MA,product-5787,7,44.14
KE,product-5788,855,14.69
GH,product-5789,614,38.04
ZA,product-5790,479,68.30
MA,product-5791,696,80.69
MA,product-5792,902,18.73
MA,product-5793,447,70.11
GH,product-5794,246,59.90
NG,product-5795,120,48.70
KE,product-5796,385,54.42
KE,product-5797,249,33.61
NG,product-5798,99,21.12
KE,product-5799,111,81.87
GH,product-5800,60,99.95
NG,product-5801,269,74.38
MA,product-5802,62,41.99
GH,product-5803,332,11.32
MA,product-5804,219,80.32
KE,product-5805,603,9.61
MA,product-5806,41,17.68
NG,product-5807,801,82.90
GH,product-5808,353,64.07
ZA,product-5809,327,91.98
NG,product-5810,560,58.42
GH,product-5811,331,75.48
ZA,product-5812,585,43.10
MA,product-5813,166,92.61
GH,product-5814,197,78.01
MA,product-5815,466,35.88
ZA,product-5816,617,84.92
NG,product-5817,36,98.87
KE,product-5818,898,26.15
ZA,product-5819,937,98.60
KE,product-5820,416,53.76
KE,product-5821,897,22.26
ZA,product-5822,623,86.52
MA,product-5823,498,7.06
KE,product-5824,716,56.72
KE,product-5825,686,18.51
ZA,product-5826,614,83.23
ZA,product-5827,791,98.56
KE,product-5828,759,72.58
ZA,product-5829,216,85.96
KE,product-5830,448,17.73
ZA,product-5831,10,81.65
NG,product-5832,205,89.88
NG,product-5833,646,1.02
KE,product-5834,386,36.72
MA,product-5835,275,89.63
ZA,product-5836,238,14.37
ZA,product-5837,378,81.67
GH,product-5838,639,84.15
KE,product-5839,826,51.09
NG,product-5840,470,85.18
GH,product-5841,224,44.90
KE,product-5842,520,29.53
ZA,product-5843,593,43.54
KE,product-5844,853,21.24
KE,product-5845,977,80.58
NG,product-5846,876,73.36
MA,product-5847,113,89.59
KE,product-5848,708,40.54
KE,product-5849,75,74.40
GH,product-5850,950,29.10
ZA,product-5851,484,90.19
ZA,product-5852,339,34.42
ZA,product-5853,597,91.75
NG,product-5854,79,1.20
MA,product-5855,255,36.15
KE,product-5856,988,78.03
NG,product-5857,296,46.90
ZA,product-5858,37,40.06
KE,product-5859,716,95.48
GH,product-5860,972,92.92
ZA,product-5861,157,44.81
KE,product-5862,277,83.62
NG,product-5863,365,94.20
GH,product-5864,783,9.50
KE,product-5865,814,31.86
MA,product-5866,381,48.54
NG,product-5867,718,63.77
MA,product-5868,59,20.89
ZA,product-5869,477,4.34
NG,product-5870,298,64.46
NG,product-5871,378,99.66
GH,product-5872,785,89.84
MA,product-5873,432,35.11
NG,product-5874,720,79.05
GH,product-5875,784,48.31
GH,product-5876,757,7.21
ZA,product-5877,673,36.90
NG,product-5878,321,0.21
MA,product-5879,523,9.32
GH,product-5880,444,19.09
GH,product-5881,421,63.86
GH,product-5882,49,51.94
GH,product-5883,319,15.89
MA,product-5884,410,59.79
GH,product-5885,889,11.11
NG,product-5886,965,13.23
KE,product-5887,779,49.61
NG,product-5888,4,31.71
GH,product-5889,631,58.89
NG,product-5890,559,86.63
KE,product-5891,280,87.27
ZA,product-5892,610,16.09
GH,product-5893,857,65.97
KE,product-5894,293,75.35
GH,product-5895,194,95.89
NG,product-5896,461,30.70
MA,product-5897,964,36.88
GH,product-5898,324,50.54
KE,product-5899,830,13.83
GH,product-5900,290,29.91
MA,product-5901,747,98.45
KE,product-5902,167,88.52
MA,product-5903,521,41.07
MA,product-5904,107,16.98
ZA,product-5905,311,84.96
ZA,product-5906,774,72.15
GH,product-5907,830,22.12
NG,product-5908,661,0.92
ZA,product-5909,542,17.02
NG,product-5910,667,86.20
MA,product-5911,892,62.30
MA,product-5912,935,98.25
GH,product-5913,314,20.18
GH,product-5914,900,16.29
NG,product-5915,283,16.64
MA,product-5916,155,33.69
MA,product-5917,651,1.22
ZA,product-5918,277,55.20
ZA,product-5919,428,50.35
MA,product-5920,855,85.48
GH,product-5921,858,11.77
MA,product-5922,526,71.83
ZA,product-5923,883,82.39
ZA,product-5924,168,0.44
KE,product-5925,756,77.81
KE,product-5926,86,70.28
KE,product-5927,558,12.36
KE,product-5928,314,90.78
MA,product-5929,785,33.88
NG,product-5930,719,3.73
NG,product-5931,387,53.98
MA,product-5932,669,13.73
MA,product-5933,87,79.87
GH,product-5934,651,51.00
ZA,product-5935,507,81.67
ZA,product-5936,58,58.38
MA,product-5937,311,21.29
MA,product-5938,382,59.53
NG,product-5939,336,89.93
ZA,product-5940,527,26.56
MA,product-5941,846,40.87
MA,product-5942,105,40.27
GH,product-5943,944,40.61
GH,product-5944,695,32.05
KE,product-5945,203,97.87
ZA,product-5946,761,44.34
GH,product-5947,37,34.67
NG,product-5948,438,60.58
ZA,product-5949,921,52.90
GH,product-5950,106,32.10
NG,product-5951,834,24.69
MA,product-5952,5,89.79
MA,product-5953,631,12.49
MA,product-5954,932,11.30
MA,product-5955,759,23.42
KE,product-5956,585,14.98
MA,product-5957,642,2.98
NG,product-5958,860,32.34
NG,product-5959,989,38.39
ZA,product-5960,832,76.22
KE,product-5961,928,54.80
ZA,product-5962,286,28.19
MA,product-5963,226,74.83
NG,product-5964,452,77.23
GH,product-5965,288,19.99
GH,product-5966,762,77.30
MA,product-5967,559,45.59
KE,product-5968,921,44.09
NG,product-5969,173,15.92
KE,product-5970,758,17.55
KE,product-5971,327,61.66
KE,product-5972,354,1.33
MA,product-5973,108,21.54
NG,product-5974,568,55.61
GH,product-5975,958,57.04
GH,product-5976,512,37.38
KE,product-5977,495,82.37
NG,product-5978,312,1.60
GH,product-5979,846,27.71
KE,product-5980,765,79.93
ZA,product-5981,139,55.94
GH,product-5982,259,30.00
MA,product-5983,149,58.47
KE,product-5984,735,83.00
ZA,product-5985,876,35.66
GH,product-5986,512,73.20
MA,product-5987,721,71.83
NG,product-5988,529,85.72
KE,product-5989,88,72.44
ZA,product-5990,905,25.77
MA,product-5991,698,11.36
GH,product-5992,501,58.65
GH,product-5993,480,0.29
ZA,product-5994,646,8.59
GH,product-5995,115,66.68
KE,product-5996,663,18.58
MA,product-5997,422,25.77
ZA,product-5998,647,60.97
ZA,product-5999,957,95.62
ZA,product-6000,140,86.41
ZA,product-6001,834,36.52
GH,product-6002,310,21.72
MA,product-6003,485,91.72
NG,product-6004,520,5.32
KE,product-6005,396,2.80
ZA,product-6006,986,24.88
NG,product-6007,160,42.24
MA,product-6008,256,17.42
NG,product-6009,677,9.20
KE,product-6010,719,6.98
ZA,product-6011,522,2.57
GH,product-6012,523,28.47
MA,product-6013,104,96.99
ZA,product-6014,728,4.00
NG,product-6015,960,87.68
NG,product-6016,731,53.97
NG,product-6017,251,58.03
MA,product-6018,670,22.46
GH,product-6019,390,36.77
GH,product-6020,525,9.98
NG,product-6021,288,45.36
NG,product-6022,467,33.31
NG,product-6023,485,99.02
GH,product-6024,30,26.28
GH,product-6025,369,73.67
MA,product-6026,541,34.86
GH,product-6027,951,66.72
MA,product-6028,340,45.60
MA,product-6029,805,49.43
GH,product-6030,669,29.43
NG,product-6031,383,37.36
MA,product-6032,29,35.37
GH,product-6033,911,35.80
ZA,product-6034,840,86.13
NG,product-6035,415,73.76
MA,product-6036,67,0.19
MA,product-6037,361,64.82
MA,product-6038,902,36.29
GH,product-6039,83,25.52
ZA,product-6040,502,13.03
MA,product-6041,483,38.35
NG,product-6042,472,22.99
MA,product-6043,997,96.95
MA,product-6044,475,3.27
ZA,product-6045,555,28.23
GH,product-6046,460,65.74
KE,product-6047,278,75.27
NG,product-6048,688,18.19
NG,product-6049,800,98.14
KE,product-6050,376,22.73
MA,product-6051,756,21.92
GH,product-6052,139,56.51
KE,product-6053,888,59.98
MA,product-6054,477,34.21
GH,product-6055,54,35.27
NG,product-6056,509,81.65
GH,product-6057,3,57.58
NG,product-6058,641,93.30
ZA,product-6059,908,80.01
MA,product-6060,44,58.07
KE,product-6061,461,13.77
MA,product-6062,707,67.98
KE,product-6063,343,92.73
NG,product-6064,214,88.95
KE,product-6065,299,98.08
KE,product-6066,196,69.90
KE,product-6067,714,13.77
GH,product-6068,364,0.86
ZA,product-6069,961,80.51
NG,product-6070,837,56.16
GH,product-6071,106,44.67
KE,product-6072,188,83.29
