country,product,quantity,price
MA,product-4969,747,32.18
NG,product-4970,186,19.60
GH,product-4971,438,86.44
KE,product-4972,444,67.81
ZA,product-4973,520,37.37
MA,product-4974,739,81.79
NG,product-4975,761,45.54
GH,product-4976,406,50.29
KE,product-4977,663,29.62
ZA,product-4978,291,31.44
MA,product-4979,485,89.09
NG,product-4980,742,61.26
GH,product-4981,811,36.99
KE,product-4982,610,85.29
ZA,product-4983,485,69.11
MA,product-4984,873,24.39
NG,product-4985,608,2.05
GH,product-4986,831,0.39
KE,product-4987,407,88.53
ZA,product-4988,961,43.40
MA,product-4989,277,16.69
NG,product-4990,448,27.88
GH,product-4991,173,15.89
KE,product-4992,178,37.24
ZA,product-4993,101,16.83
MA,product-4994,703,12.25
NG,product-4995,9,29.47
GH,product-4996,44,80.89
KE,product-4997,152,80.75
ZA,product-4998,940,33.58
MA,product-4999,353,97.82
NG,product-5000,997,63.51
GH,product-5001,704,42.21
KE,product-5002,557,96.03
ZA,product-5003,864,17.25
MA,product-5004,621,67.73
NG,product-5005,817,27.10
GH,product-5006,968,25.34
KE,product-5007,401,71.60
ZA,product-5008,41,45.43
MA,product-5009,605,45.16
NG,product-5010,659,36.56
GH,product-5011,610,3.43
KE,product-5012,411,73.69
ZA,product-5013,134,66.98
MA,product-5014,49,55.73
NG,product-5015,530,68.43
GH,product-5016,338,56.01
KE,product-5017,960,74.39
ZA,product-5018,239,38.11
MA,product-5019,757,87.50
NG,product-5020,572,22.74
GH,product-5021,399,66.40
KE,product-5022,984,47.22
ZA,product-5023,679,87.80
MA,product-5024,74,94.29
NG,product-5025,559,79.40
GH,product-5026,104,52.47
KE,product-5027,995,42.97
ZA,product-5028,690,95.58
MA,product-5029,377,67.95
NG,product-5030,408,12.64
GH,product-5031,238,11.88
KE,product-5032,285,42.28
ZA,product-5033,952,11.36
MA,product-5034,194,61.81
NG,product-5035,290,30.81
GH,product-5036,114,93.54
KE,product-5037,213,73.22
ZA,product-5038,105,6.59
MA,product-5039,381,29.32
NG,product-5040,62,86.44
GH,product-5041,218,39.16
KE,product-5042,120,3.62
ZA,product-5043,212,62.38
MA,product-5044,479,16.17
NG,product-5045,615,16.56
GH,product-5046,297,13.95
KE,product-5047,661,79.72
ZA,product-5048,315,27.41
MA,product-5049,766,44.63
NG,product-5050,672,28.90
GH,product-5051,213,23.96
KE,product-5052,56,7.96
ZA,product-5053,421,14.21
MA,product-5054,315,31.21
NG,product-5055,807,26.23
GH,product-5056,960,55.89
KE,product-5057,256,63.67
ZA,product-5058,474,79.65
MA,product-5059,545,86.52
NG,product-5060,642,60.94
GH,product-5061,358,45.43
KE,product-5062,211,79.82
ZA,product-5063,233,84.86
MA,product-5064,905,69.69
NG,product-5065,171,98.75
GH,product-5066,298,49.89
KE,product-5067,376,71.61
ZA,product-5068,520,54.54
MA,product-5069,817,48.92
NG,product-5070,30,47.69
GH,product-5071,84,84.78
KE,product-5072,36,10.24
ZA,product-5073,279,47.35
MA,product-5074,318,26.77
NG,product-5075,640,1.69
GH,product-5076,579,28.82
KE,product-5077,361,96.34
ZA,product-5078,269,57.75
MA,product-5079,638,33.64
NG,product-5080,26,58.93
GH,product-5081,952,12.46
KE,product-5082,746,46.74
ZA,product-5083,568,89.62
MA,product-5084,198,60.19
NG,product-5085,195,7.38
GH,product-5086,372,22.38
KE,product-5087,391,14.52
ZA,product-5088,659,3.72
MA,product-5089,516,95.88
NG,product-5090,416,3.11
GH,product-5091,435,69.86
KE,product-5092,535,79.95
ZA,product-5093,337,35.31
MA,product-5094,939,79.46
NG,product-5095,946,14.62
GH,product-5096,813,7.53
KE,product-5097,163,91.57
ZA,product-5098,269,77.10
MA,product-5099,726,80.47
NG,product-5100,387,36.33
GH,product-5101,830,64.56
KE,product-5102,463,69.16
ZA,product-5103,874,51.58
MA,product-5104,906,22.98
NG,product-5105,523,7.62
GH,product-5106,578,5.38
KE,product-5107,919,71.07
ZA,product-5108,788,10.14
MA,product-5109,715,42.92
NG,product-5110,925,32.99
GH,product-5111,2,96.00
KE,product-5112,573,92.43
ZA,product-5113,525,18.81
MA,product-5114,244,74.70
NG,product-5115,342,59.18
GH,product-5116,600,66.37
KE,product-5117,555,7.18
ZA,product-5118,140,99.50
MA,product-5119,564,67.93
NG,product-5120,226,12.86
GH,product-5121,308,3.40
KE,product-5122,220,80.54
ZA,product-5123,866,73.70
MA,product-5124,499,14.48
NG,product-5125,513,50.83
GH,product-5126,235,54.73
KE,product-5127,768,2.75
ZA,product-5128,519,16.32
MA,product-5129,58,61.51
NG,product-5130,513,54.89
GH,product-5131,194,52.51
KE,product-5132,909,8.57
ZA,product-5133,688,28.27
MA,product-5134,696,46.10
NG,product-5135,530,85.81
GH,product-5136,0,79.71
KE,product-5137,181,66.05
ZA,product-5138,518,19.18
MA,product-5139,179,77.66
NG,product-5140,733,49.12
GH,product-5141,356,91.60
KE,product-5142,171,8.17
ZA,product-5143,601,81.55
MA,product-5144,991,23.19
NG,product-5145,263,98.75
GH,product-5146,697,21.20
KE,product-5147,67,57.40
ZA,product-5148,343,36.85
MA,product-5149,356,72.51
NG,product-5150,47,53.06
GH,product-5151,251,85.84
KE,product-5152,307,77.98
ZA,product-5153,927,11.62
MA,product-5154,179,89.23
NG,product-5155,377,39.37
GH,product-5156,486,38.25
KE,product-5157,267,54.43
ZA,product-5158,354,2.94
MA,product-5159,274,43.02
NG,product-5160,105,83.18
GH,product-5161,473,89.65
KE,product-5162,725,62.37
ZA,product-5163,172,11.09
MA,product-5164,531,67.90
NG,product-5165,11,67.17
GH,product-5166,957,47.87
KE,product-5167,768,19.85
ZA,product-5168,512,76.88
MA,product-5169,960,25.69
NG,product-5170,676,78.66
GH,product-5171,980,74.93
KE,product-5172,808,1.84
ZA,product-5173,654,60.84
MA,product-5174,861,78.66
NG,product-5175,696,38.81
GH,product-5176,262,62.43
KE,product-5177,218,27.43
ZA,product-5178,64,13.69
MA,product-5179,683,15.86
NG,product-5180,327,83.48
GH,product-5181,975,97.89
KE,product-5182,856,40.27
ZA,product-5183,10,94.05
MA,product-5184,875,0.04
NG,product-5185,240,98.37
GH,product-5186,330,81.87
KE,product-5187,400,79.00
ZA,product-5188,728,26.34
MA,product-5189,958,11.82
NG,product-5190,149,59.16
GH,product-5191,634,77.35
KE,product-5192,779,35.15
ZA,product-5193,888,41.04
MA,product-5194,135,58.79
NG,product-5195,825,43.87
GH,product-5196,865,26.00
KE,product-5197,58,69.74
ZA,product-5198,124,36.30
MA,product-5199,821,77.69
NG,product-5200,58,44.64
GH,product-5201,171,84.40
KE,product-5202,54,32.89
ZA,product-5203,667,17.65
MA,product-5204,369,87.31
NG,product-5205,60,76.38
GH,product-5206,584,16.43
KE,product-5207,791,44.65
ZA,product-5208,117,38.64
MA,product-5209,954,86.32
NG,product-5210,216,5.99
GH,product-5211,999,37.95
KE,product-5212,383,13.34
ZA,product-5213,305,69.13
MA,product-5214,462,63.63
NG,product-5215,745,10.82
GH,product-5216,829,39.95
KE,product-5217,965,49.96
ZA,product-5218,681,38.89
MA,product-5219,890,95.61
NG,product-5220,410,73.47
GH,product-5221,776,49.96
KE,product-5222,757,29.93
ZA,product-5223,184,99.78
MA,product-5224,71,30.58
NG,product-5225,984,66.30
GH,product-5226,542,7.49
KE,product-5227,557,37.05
ZA,product-5228,89,5.51
MA,product-5229,657,1.38
NG,product-5230,106,75.00
GH,product-5231,243,31.23
KE,product-5232,341,31.42
ZA,product-5233,77,54.38
MA,product-5234,658,48.74
NG,product-5235,296,53.09
GH,product-5236,814,95.03
KE,product-5237,359,12.33
ZA,product-5238,247,70.86
MA,product-5239,647,42.12
NG,product-5240,517,66.47
GH,product-5241,79,49.20
KE,product-5242,130,95.20
ZA,product-5243,410,1.44
MA,product-5244,826,48.79
NG,product-5245,68,62.06
GH,product-5246,164,65.04
KE,product-5247,344,89.88
ZA,product-5248,244,25.64
MA,product-5249,298,34.03
NG,product-5250,615,68.30
GH,product-5251,213,98.60
KE,product-5252,961,45.79
ZA,product-5253,372,80.54
MA,product-5254,563,46.01
NG,product-5255,773,55.05
GH,product-5256,897,86.42
KE,product-5257,839,49.70
ZA,product-5258,136,12.48
MA,product-5259,385,56.21
NG,product-5260,253,35.01
GH,product-5261,619,79.13
KE,product-5262,603,30.63
ZA,product-5263,827,23.34
MA,product-5264,599,54.28
NG,product-5265,87,67.80
GH,product-5266,881,10.71
KE,product-5267,868,85.67
ZA,product-5268,597,97.67
MA,product-5269,152,34.19
NG,product-5270,681,40.71
GH,product-5271,770,31.77
KE,product-5272,799,37.49
ZA,product-5273,514,6.95
MA,product-5274,206,13.44
NG,product-5275,998,97.65
GH,product-5276,317,80.95
KE,product-5277,520,63.50
ZA,product-5278,2,55.15
MA,product-5279,657,1.47
NG,product-5280,92,67.09
GH,product-5281,731,6.81
KE,product-5282,72,85.72
ZA,product-5283,658,46.41
MA,product-5284,51,85.58
NG,product-5285,330,63.74
GH,product-5286,268,87.58
KE,product-5287,941,51.96
ZA,product-5288,557,65.65
MA,product-5289,627,12.12
NG,product-5290,538,97.72
GH,product-5291,952,91.66
KE,product-5292,331,82.51
ZA,product-5293,368,14.59
MA,product-5294,587,34.46
NG,product-5295,869,47.42
GH,product-5296,103,32.41
KE,product-5297,460,8.92
ZA,product-5298,714,17.50
MA,product-5299,600,55.98
NG,product-5300,853,96.22
GH,product-5301,789,59.60
KE,product-5302,416,48.21
ZA,product-5303,119,52.43
MA,product-5304,145,31.59
NG,product-5305,53,61.23
GH,product-5306,996,14.53
KE,product-5307,842,76.72
ZA,product-5308,349,75.26
MA,product-5309,663,62.92
NG,product-5310,882,60.36
GH,product-5311,186,76.84
KE,product-5312,959,20.54
ZA,product-5313,488,54.89
MA,product-5314,936,25.11
NG,product-5315,854,15.46
GH,product-5316,148,32.75
KE,product-5317,440,18.42
ZA,product-5318,635,8.39
MA,product-5319,815,92.33
NG,product-5320,628,48.12
GH,product-5321,418,16.59
KE,product-5322,791,88.63
ZA,product-5323,273,44.03
MA,product-5324,228,26.66
NG,product-5325,566,93.32
GH,product-5326,932,99.22
KE,product-5327,531,63.27
ZA,product-5328,913,71.83
MA,product-5329,460,2.61
NG,product-5330,134,81.13
GH,product-5331,67,39.79
KE,product-5332,312,31.12
ZA,product-5333,772,58.54
MA,product-5334,182,94.54
NG,product-5335,402,64.85
GH,product-5336,187,10.14
KE,product-5337,744,14.79
ZA,product-5338,463,98.97
MA,product-5339,969,48.00
NG,product-5340,259,27.13
GH,product-5341,920,68.28
KE,product-5342,485,50.90
ZA,product-5343,446,46.46
MA,product-5344,307,94.62
NG,product-5345,700,33.37
GH,product-5346,160,5.46
KE,product-5347,292,30.51
ZA,product-5348,278,6.21
MA,product-5349,867,50.46
NG,product-5350,160,42.67
GH,product-5351,256,96.93
KE,product-5352,288,20.18
ZA,product-5353,453,20.63
MA,product-5354,624,27.68
NG,product-5355,239,7.08
GH,product-5356,99,4.50
KE,product-5357,276,29.06
ZA,product-5358,123,65.88
MA,product-5359,149,78.96
NG,product-5360,370,61.19
GH,product-5361,149,19.28
KE,product-5362,390,45.03
ZA,product-5363,70,40.56
MA,product-5364,719,79.43
NG,product-5365,44,37.21
GH,product-5366,213,47.77
KE,product-5367,771,30.72
ZA,product-5368,615,17.02
MA,product-5369,920,42.81
NG,product-5370,846,39.89
GH,product-5371,928,19.02
KE,product-5372,23,93.20
ZA,product-5373,799,65.95
MA,product-5374,619,97.27
NG,product-5375,321,72.27
GH,product-5376,368,86.26
KE,product-5377,631,60.49
ZA,product-5378,830,19.32
MA,product-5379,713,46.51
NG,product-5380,240,45.64
GH,product-5381,552,63.71
KE,product-5382,231,33.35
ZA,product-5383,249,98.41
MA,product-5384,746,79.86
NG,product-5385,268,71.34
GH,product-5386,85,0.16
KE,product-5387,289,94.36
ZA,product-5388,959,18.18
MA,product-5389,544,98.13
NG,product-5390,727,15.83
GH,product-5391,703,44.22
KE,product-5392,618,63.50
ZA,product-5393,810,30.70
MA,product-5394,372,72.05
NG,product-5395,645,47.12
GH,product-5396,883,47.98
KE,product-5397,915,42.25
ZA,product-5398,552,69.66
MA,product-5399,946,66.15
NG,product-5400,326,59.96
GH,product-5401,157,38.20
KE,product-5402,218,25.66
ZA,product-5403,915,95.85
MA,product-5404,370,13.12
NG,product-5405,96,57.38
GH,product-5406,299,65.40
KE,product-5407,934,87.13
ZA,product-5408,762,1.76
MA,product-5409,827,19.62
NG,product-5410,645,55.92
GH,product-5411,227,9.45
KE,product-5412,640,59.49
ZA,product-5413,863,29.86
MA,product-5414,801,99.47
NG,product-5415,764,71.94
GH,product-5416,909,64.70
KE,product-5417,305,38.47
ZA,product-5418,33,60.71
MA,product-5419,543,79.78
NG,product-5420,695,10.40
GH,product-5421,795,31.78
KE,product-5422,67,7.31
ZA,product-5423,984,18.78
MA,product-5424,711,92.47
NG,product-5425,708,7.14
GH,product-5426,161,39.24
KE,product-5427,975,21.41
ZA,product-5428,124,76.21
MA,product-5429,129,13.55
NG,product-5430,281,47.34
GH,product-5431,966,50.91
KE,product-5432,387,38.22
ZA,product-5433,313,40.05
MA,product-5434,289,80.08
NG,product-5435,326,51.73
GH,product-5436,332,56.78
KE,product-5437,659,60.29
ZA,product-5438,1,4.99
MA,product-5439,636,62.49
NG,product-5440,804,58.59
GH,product-5441,719,4.49
KE,product-5442,464,90.18
ZA,product-5443,443,77.34
MA,product-5444,131,35.13
NG,product-5445,548,64.60
GH,product-5446,882,22.38
KE,product-5447,302,64.66
ZA,product-5448,123,97.06
MA,product-5449,566,35.09
NG,product-5450,354,92.57
GH,product-5451,295,54.60
KE,product-5452,19,6.97
ZA,product-5453,313,47.78
MA,product-5454,733,54.78
NG,product-5455,506,39.99
GH,product-5456,602,9.11
KE,product-5457,512,9.70
ZA,product-5458,640,7.40
MA,product-5459,511,68.01
NG,product-5460,349,73.68
GH,product-5461,824,87.75
KE,product-5462,352,11.62
ZA,product-5463,710,91.87
MA,product-5464,468,61.70
NG,product-5465,850,61.94
GH,product-5466,995,68.86
KE,product-5467,690,23.55
ZA,product-5468,628,49.01
MA,product-5469,947,42.97
NG,product-5470,191,41.24
GH,product-5471,139,30.72
KE,product-5472,689,96.22
ZA,product-5473,963,34.89
MA,product-5474,254,20.17
NG,product-5475,126,97.31
GH,product-5476,408,82.96
KE,product-5477,722,73.30
ZA,product-5478,760,88.67
MA,product-5479,456,13.92
NG,product-5480,112,91.67
GH,product-5481,247,25.59
KE,product-5482,811,71.76
ZA,product-5483,798,57.33
MA,product-5484,848,19.61
NG,product-5485,902,80.70
GH,product-5486,976,0.76
KE,product-5487,519,67.15
ZA,product-5488,432,27.54
MA,product-5489,930,56.63
NG,product-5490,526,46.51
GH,product-5491,919,53.79
KE,product-5492,96,95.07
ZA,product-5493,874,71.54
MA,product-5494,415,76.59
NG,product-5495,930,53.64
GH,product-5496,326,15.02
KE,product-5497,116,49.80
ZA,product-5498,554,33.59
MA,product-5499,746,71.04
NG,product-5500,894,84.53
GH,product-5501,632,81.68
KE,product-5502,781,67.17
ZA,product-5503,790,36.14
MA,product-5504,272,33.81
NG,product-5505,31,43.97
GH,product-5506,647,19.14
KE,product-5507,835,13.75
ZA,product-5508,839,94.24
MA,product-5509,167,45.61
NG,product-5510,505,38.25
GH,product-5511,18,23.63
KE,product-5512,226,7.20
ZA,product-5513,831,84.57
MA,product-5514,244,83.50
NG,product-5515,392,84.28
GH,product-5516,986,0.75
KE,product-5517,536,54.12
ZA,product-5518,111,75.56
MA,product-5519,728,91.72
NG,product-5520,95,46.64
GH,product-5521,312,62.16
KE,product-5522,882,91.50
ZA,product-5523,509,7.38
MA,product-5524,422,57.26
NG,product-5525,911,85.74
GH,product-5526,314,50.40
KE,product-5527,507,8.07
ZA,product-5528,190,2.58
MA,product-5529,466,68.04
NG,product-5530,536,23.02
GH,product-5531,224,35.33
KE,product-5532,586,83.48
ZA,product-5533,418,5.23
MA,product-5534,225,46.53
NG,product-5535,298,48.06
GH,product-5536,603,24.11
KE,product-5537,660,76.96
ZA,product-5538,782,12.34
MA,product-5539,649,37.16
NG,product-5540,658,71.52
GH,product-5541,879,10.05
KE,product-5542,557,86.77
ZA,product-5543,529,77.34
MA,product-5544,577,99.84
NG,product-5545,48,14.20
GH,product-5546,338,79.75
KE,product-5547,337,41.47
ZA,product-5548,913,81.87
MA,product-5549,500,72.82
NG,product-5550,976,71.57
GH,product-5551,819,44.25
KE,product-5552,544,28.25
ZA,product-5553,630,49.24
MA,product-5554,92,72.86
NG,product-5555,37,16.06
GH,product-5556,689,15.55
KE,product-5557,547,14.85
ZA,product-5558,611,22.76
MA,product-5559,374,45.16
NG,product-5560,63,30.10
GH,product-5561,242,74.22
KE,product-5562,590,47.04
ZA,product-5563,905,26.98
MA,product-5564,475,1.61
NG,product-5565,871,33.51
GH,product-5566,884,3.17
KE,product-5567,465,59.41
ZA,product-5568,627,4.68
MA,product-5569,358,81.94
NG,product-5570,420,41.25
GH,product-5571,659,24.06
KE,product-5572,714,77.85
ZA,product-5573,156,97.05
MA,product-5574,321,50.21
NG,product-5575,456,15.11
GH,product-5576,489,42.74
KE,product-5577,402,19.62
ZA,product-5578,647,48.97
MA,product-5579,776,54.08
NG,product-5580,99,98.13
GH,product-5581,341,70.66
KE,product-5582,57,55.59
ZA,product-5583,136,12.40
MA,product-5584,446,80.53
NG,product-5585,333,5.44
GH,product-5586,189,2.49
KE,product-5587,157,73.28
ZA,product-5588,995,62.23
MA,product-5589,629,38.93
NG,product-5590,986,56.13
GH,product-5591,38,2.78
KE,product-5592,843,46.55
ZA,product-5593,295,51.41
MA,product-5594,672,19.03
NG,product-5595,477,83.38
GH,product-5596,461,2.83
KE,product-5597,143,7.01
ZA,product-5598,471,5.63
MA,product-5599,795,2.38
NG,product-5600,11,46.61
GH,product-5601,423,68.82
KE,product-5602,639,13.18
ZA,product-5603,598,71.36
MA,product-5604,41,78.71
NG,product-5605,88,75.98
GH,product-5606,35,30.59
KE,product-5607,439,56.36
ZA,product-5608,293,93.32
MA,product-5609,289,8.08
NG,product-5610,574,4.42
GH,product-5611,905,56.13
KE,product-5612,397,23.46
ZA,product-5613,617,33.59
MA,product-5614,671,97.93
NG,product-5615,248,38.05
GH,product-5616,703,91.57
KE,product-5617,506,28.69
ZA,product-5618,411,21.05
MA,product-5619,369,10.23
NG,product-5620,127,18.87
GH,product-5621,892,66.00
KE,product-5622,724,41.06
ZA,product-5623,468,42.23
MA,product-5624,719,12.42
NG,product-5625,150,58.06
GH,product-5626,169,65.43
KE,product-5627,53,55.94
ZA,product-5628,497,49.43
MA,product-5629,126,53.46
NG,product-5630,669,21.97
GH,product-5631,928,30.46
KE,product-5632,484,3.59
ZA,product-5633,336,5.38
MA,product-5634,449,55.84
NG,product-5635,932,89.74
GH,product-5636,542,47.96
KE,product-5637,149,3.95
ZA,product-5638,738,92.68
MA,product-5639,608,6.08
NG,product-5640,81,46.42
GH,product-5641,664,43.76
KE,product-5642,900,83.25
ZA,product-5643,668,73.90
MA,product-5644,331,24.54
NG,product-5645,192,30.44
GH,product-5646,206,85.23
KE,product-5647,925,23.58
ZA,product-5648,365,74.01
MA,product-5649,367,25.24
NG,product-5650,356,90.79
GH,product-5651,27,16.64
KE,product-5652,691,69.66
ZA,product-5653,474,41.23
MA,product-5654,476,99.75
NG,product-5655,732,83.66
GH,product-5656,165,68.31
KE,product-5657,681,63.83
ZA,product-5658,125,26.03
MA,product-5659,340,18.11
NG,product-5660,664,66.96
GH,product-5661,588,38.65
KE,product-5662,359,99.02
ZA,product-5663,207,72.10
MA,product-5664,568,17.37
NG,product-5665,815,46.77
GH,product-5666,924,50.47
KE,product-5667,618,11.11
ZA,product-5668,47,88.32
MA,product-5669,305,90.63
NG,product-5670,407,97.14
GH,product-5671,87,75.07
KE,product-5672,459,71.07
ZA,product-5673,364,58.36
MA,product-5674,596,42.72
NG,product-5675,937,40.49
GH,product-5676,228,48.73
KE,product-5677,286,67.82
ZA,product-5678,250,1.91
MA,product-5679,716,11.95
NG,product-5680,923,79.40
GH,product-5681,569,9.80
KE,product-5682,111,66.79
ZA,product-5683,105,53.60
MA,product-5684,624,49.40
NG,product-5685,697,36.20
GH,product-5686,266,5.84
KE,product-5687,245,62.45
ZA,product-5688,336,85.07
MA,product-5689,82,29.79
NG,product-5690,758,5.18
GH,product-5691,611,88.15
KE,product-5692,499,38.28
ZA,product-5693,178,14.28
MA,product-5694,167,71.91
NG,product-5695,138,92.10
GH,product-5696,573,90.96
KE,product-5697,391,60.19
ZA,product-5698,370,41.16
MA,product-5699,969,9.47
NG,product-5700,666,65.08
GH,product-5701,244,73.06
KE,product-5702,166,65.46
ZA,product-5703,849,64.75
MA,product-5704,124,32.51
NG,product-5705,947,99.09
GH,product-5706,415,33.43
KE,product-5707,74,83.65
ZA,product-5708,444,32.85
MA,product-5709,603,25.83
NG,product-5710,852,94.85
GH,product-5711,164,24.33
KE,product-5712,678,94.89
ZA,product-5713,308,77.26
MA,product-5714,374,85.79
NG,product-5715,368,47.31
GH,product-5716,12,21.58
KE,product-5717,710,74.65
ZA,product-5718,919,43.36
MA,product-5719,360,44.21
NG,product-5720,716,19.95
GH,product-5721,950,59.89
KE,product-5722,588,58.08
ZA,product-5723,56,77.52
MA,product-5724,313,0.42
NG,product-5725,609,82.47
GH,product-5726,451,92.94
KE,product-5727,957,34.17
ZA,product-5728,38,0.05
MA,product-5729,607,12.25
NG,product-5730,283,28.91
GH,product-5731,93,98.97
KE,product-5732,515,29.26
ZA,product-5733,959,89.01
MA,product-5734,583,9.56
NG,product-5735,759,5.69
GH,product-5736,188,55.85
KE,product-5737,81,11.03
ZA,product-5738,354,97.84
MA,product-5739,656,15.79
NG,product-5740,33,99.06
GH,product-5741,905,37.88
KE,product-5742,861,20.21
ZA,product-5743,404,67.35
MA,product-5744,511,27.18
NG,product-5745,229,7.43
GH,product-5746,141,24.60
KE,product-5747,354,74.73
ZA,product-5748,635,43.08
MA,product-5749,666,59.18
NG,product-5750,17,73.59
GH,product-5751,30,45.19
KE,product-5752,754,31.59
ZA,product-5753,410,67.95
MA,product-5754,36,3.13
NG,product-5755,73,37.82
GH,product-5756,74,11.94
KE,product-5757,162,1.09
ZA,product-5758,706,60.16
MA,product-5759,184,44.69
NG,product-5760,616,27.07
GH,product-5761,170,73.15
KE,product-5762,310,0.05
ZA,product-5763,367,55.46
MA,product-5764,672,27.20
NG,product-5765,821,59.75
GH,product-5766,823,56.40
KE,product-5767,144,20.39
ZA,product-5768,895,35.48
MA,product-5769,610,84.79
NG,product-5770,857,69.90
GH,product-5771,53,96.50
KE,product-5772,452,13.38
ZA,product-5773,934,50.02
MA,product-5774,541,55.03
NG,product-5775,988,39.36
GH,product-5776,315,2.45
KE,product-5777,814,18.90
ZA,product-5778,434,45.02
MA,product-5779,241,32.41
NG,product-5780,107,73.71
GH,product-5781,452,21.93
KE,product-5782,651,40.97
ZA,product-5783,587,20.82
MA,product-5784,765,63.90
NG,product-5785,978,89.85
GH,product-5786,798,96.86
KE,product-5787,376,90.55
ZA,product-5788,830,27.37
MA,product-5789,185,33.55
NG,product-5790,41,90.85
GH,product-5791,994,74.16
KE,product-5792,321,75.57
ZA,product-5793,121,16.45
MA,product-5794,617,79.88
NG,product-5795,788,64.48
GH,product-5796,430,1.85
KE,product-5797,290,81.84
ZA,product-5798,759,42.87
MA,product-5799,861,37.87
NG,product-5800,773,84.32
GH,product-5801,94,27.28
KE,product-5802,652,97.55
ZA,product-5803,512,18.21
MA,product-5804,506,95.56
NG,product-5805,476,83.27
GH,product-5806,438,99.53
KE,product-5807,16,42.11
ZA,product-5808,161,92.92
MA,product-5809,307,89.43
NG,product-5810,873,20.89
GH,product-5811,708,14.07
KE,product-5812,448,4.98
ZA,product-5813,385,5.70
MA,product-5814,297,73.50
NG,product-5815,500,68.63
GH,product-5816,719,64.35
KE,product-5817,810,76.60
ZA,product-5818,532,39.44
MA,product-5819,650,14.02
NG,product-5820,741,70.19
GH,product-5821,510,5.37
KE,product-5822,138,48.90
ZA,product-5823,741,36.85
MA,product-5824,947,49.51
NG,product-5825,670,20.26
GH,product-5826,795,79.63
KE,product-5827,242,45.98
ZA,product-5828,613,29.40
MA,product-5829,236,67.59
NG,product-5830,96,27.47
GH,product-5831,585,71.77
KE,product-5832,1,98.14
ZA,product-5833,142,70.09
MA,product-5834,916,8.87
NG,product-5835,599,33.22
GH,product-5836,179,17.60
KE,product-5837,315,3.61
ZA,product-5838,196,54.60
MA,product-5839,843,46.52
NG,product-5840,335,26.72
GH,product-5841,949,80.32
KE,product-5842,391,46.22
ZA,product-5843,43,64.10
MA,product-5844,243,29.83
NG,product-5845,569,77.12
GH,product-5846,161,80.66
KE,product-5847,549,23.38
ZA,product-5848,647,70.86
MA,product-5849,620,76.69
NG,product-5850,7,34.28
GH,product-5851,220,21.75
KE,product-5852,45,95.90
ZA,product-5853,702,60.63
MA,product-5854,871,98.81
NG,product-5855,833,99.93
GH,product-5856,237,52.07
KE,product-5857,700,73.84
ZA,product-5858,266,99.74
MA,product-5859,50,29.59
NG,product-5860,224,46.58
GH,product-5861,611,91.78
KE,product-5862,74,52.26
ZA,product-5863,251,80.37
MA,product-5864,478,66.34
NG,product-5865,836,91.85
GH,product-5866,544,61.17
KE,product-5867,533,2.11
ZA,product-5868,654,17.19
MA,product-5869,164,39.74
NG,product-5870,987,2.06
GH,product-5871,931,98.66
KE,product-5872,670,35.18
ZA,product-5873,526,82.12
MA,product-5874,771,6.78
NG,product-5875,79,20.78
GH,product-5876,163,80.82
KE,product-5877,782,81.25
ZA,product-5878,296,82.89
MA,product-5879,953,65.69
NG,product-5880,37,79.70
GH,product-5881,841,90.62
KE,product-5882,708,10.07
ZA,product-5883,575,75.86
MA,product-5884,639,76.06
NG,product-5885,760,56.14
GH,product-5886,98,64.71
KE,product-5887,481,33.63
ZA,product-5888,526,23.21
MA,product-5889,481,76.45
NG,product-5890,531,88.10
GH,product-5891,886,37.67
KE,product-5892,536,71.45
ZA,product-5893,85,37.70
MA,product-5894,423,81.50
NG,product-5895,660,49.99
GH,product-5896,114,20.20
KE,product-5897,105,30.88
ZA,product-5898,833,75.09
MA,product-5899,36,47.34
NG,product-5900,692,97.67
GH,product-5901,349,62.65
KE,product-5902,644,63.55
ZA,product-5903,383,86.73
MA,product-5904,404,58.40
NG,product-5905,705,91.54
GH,product-5906,342,85.19
KE,product-5907,66,86.53
ZA,product-5908,479,45.48
MA,product-5909,955,15.43
NG,product-5910,442,53.98
GH,product-5911,879,75.80
KE,product-5912,232,50.64
ZA,product-5913,308,49.78
MA,product-5914,144,52.07
NG,product-5915,852,18.07
GH,product-5916,63,0.70
KE,product-5917,907,56.75
ZA,product-5918,907,74.23
MA,product-5919,308,49.53
NG,product-5920,46,99.36
GH,product-5921,47,67.47
KE,product-5922,852,30.76
ZA,product-5923,7,67.74
MA,product-5924,940,54.42
NG,product-5925,535,18.23
GH,product-5926,110,79.02
KE,product-5927,75,9.63
ZA,product-5928,972,22.24
MA,product-5929,409,48.27
NG,product-5930,858,19.14
GH,product-5931,482,31.48
KE,product-5932,533,12.32
ZA,product-5933,930,25.29
MA,product-5934,12,65.36
NG,product-5935,207,68.49
GH,product-5936,731,67.22
KE,product-5937,531,84.38
ZA,product-5938,423,77.00
MA,product-5939,796,17.38
NG,product-5940,477,19.80
GH,product-5941,701,40.48
KE,product-5942,141,34.18
ZA,product-5943,731,45.93
MA,product-5944,670,42.89
NG,product-5945,342,68.89
GH,product-5946,126,32.79
KE,product-5947,204,80.63
ZA,product-5948,198,24.05
MA,product-5949,84,40.93
NG,product-5950,208,57.43
GH,product-5951,797,90.62
KE,product-5952,953,73.30
ZA,product-5953,828,24.52
